17
16
14
12
12
11 /2
12
11/1
11/2
21
11/2
21
12
12
21
21
11 /2
12
21
12
12
12
11/2
11/1
12
12
12
11/2
11/2
11/2
21
12
12
11 /2
12
12
11/1
11 /2
21
21
21
11 /2
11/2
12
11/2
11/2
21
12
12
15
2
15
15
2
2
2
2
2
2
2
2
2
2
2
2
2
11/1
15
2
2
2
2
11/1
11/1
2
2
2
11/1
11/1
15
15
15
15
15
2
2
1
12
15
15
2
15
2
2
2
2
2
15
15
14
2
2
2
15
15
2
12
11/1
11 /2
12
11/1
21
12
11/2
11/1
12
12
21
11/2
21
21
12
15
11/2
11/1
21
21
11/2
11/2
11/1
12
11/2
12
11/2
21
12
11/2
12
12
11/1
21
21
11 /2
12
21
12
11/1
12
21
11/1
21
11/1
11/2
11/1
11/1
21
11 /2
12
21
11/2
11/2
11/1
21
21
12
11/2
11/1
15
11/1
11/1
11/1
12
21
12
12
12
12
21
2
2
2
15
11/1
11/1
15
2
2
2
2
2
15
2
11/1
11/1
12
12
2
2
2
2
2
2
15
14
11/1
11/1
11/1
11 /2
11/1
12
21
11/1
21
21
12
12
11/2
11/2
21
11/1
12
12
12
11 /2
12
12
11/1
11 /2
11/1
13
13
15
15
15
15
15
2
15
11/1
2
15
2
2
11/1
13
15
2
2
11/1
12
15
13
2
15
2
2
15
2
2
2
11/1
20
17
16
16
14
21
15
14
14
14
14
16
16
15
20
16
12
17
20
20
17
15
14
13
13
21
21
14
14
11/2
11/2
11/2
16
17
14
15
17
14
15
15
14
11/2
13
13
13
13
11/2
13
11/2
15
11/1
21
21
11/2
11/1
15
11 /2
12
11/2
12
11/1
15
11/2
11/2
21
12
11/1
11/2
12
11/2
15
11/2
11/2
11/1
11/2
12
12
11/2
11/2
15
12
12
12
12
12
21
11/2
21
11 /2
12
12
12
11/1
15
11 /2
12
11/1
11/2
21
11/2
15
11/1
21
12
12
12
11/1
2
11/1
15
2
2
2
2
2
11/1
12
13
15
2
2
2
2
2
2
2
12
12
12
11/1
21
21
21
21
12
21
11/2
12
11/1
15
15
11/1
11/1
2
2
11/1
15
15
2
2
2
2
2
2
2
2
2
2
15
1
2
11/1
15
15
15
2
2
2
2
11/1
11/1
2
2
11/1
2
2
2
2
15
11/1
12
15
11/1
12
15
15
15
2
2
2
2
15
15
11/1
2
2
11/1
11/1
12
13
15
15
2
2
2
13
15
2
2
2
2
2
2
2
2
2
2
15
15
2
2
2
2
2
2
11/1
2
11/1
13
2
2
2
2
2
2
2
2
1
2
2
12
15
2
2
2
2
2
2
15
2
2
15
15
15
2
21
12
12
11/1
11/2
11/2
12
17
20
17
17
17
17
17
15
16
16
14
21
11/2
16
16
16
16
16
14
14
11/2
13
20
17
17
20
15
16
16
16
16
14
21
14
14
14
15
14
15
11/2
11/2
11/2
16
16
16
16
14
17
15
12
14
17
17
14
14
11/2
13
11/2
13
17
13
20
20
17
17
15
14
14
14
14
11/2
21
11/2
16
16
17
17
15
21
14
20
15
13
11/2
11/2
13
20
20
17
17
16
15
11/2
14
21
21
21
15
14
11/2
11/2
11/2
17
21
16
11/2
21
12
11 /2
15
12
15
11/2
11/1
11/1
21
21
11/2
12
11/1
15
21
11 /2
12
11/1
12
21
11/1
12
11/1
11 /2
12
21
15
11/1
11/1
11/1
21
21
12
12
11/2
21
12
12
11/1
11/1
11/1
11/1
21
21
12
21
12
21
11/2
11/1
11/1
21
12
1
1
1
21
1
1
1
1
1
1
1
1
1
1
1
1
1
1
11/2
1
1
